symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-103500-040725,103500,040725,put,0.0,1751594700,1,1,1,1,2500
P-BTC-103500-040725,103500,040725,put,0.0,1751594400,1,1,1,1,500
P-BTC-103500-040725,103500,040725,put,0.0,1751594100,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751593800,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751593500,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751593200,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751592900,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751592600,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751592300,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751592000,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751591700,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751591400,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751591100,1,1,1,1,0
P-BTC-103500-040725,103500,040725,put,0.0,1751590800,1,1,1,1,100
